PolygonID,LCID,HydroSG,CN,Acres,PCT_Area,CCN,CatchmentID
1517,21,C,79,0.283527,0.0001195,0.0094436,45
1518,21,,,0.123992,0.0000523,,45
1519,41,C,73,1.4801334,0.000624,0.0455552,44
1520,41,C,73,0.4236093,0.0001786,0.0130378,44
1521,41,,,0.0166676,0.000007,,44
1522,41,D,79,0.3152661,0.0001329,0.0105007,44
1523,21,C,79,0.8356055,0.0003523,0.0278319,46
1524,21,C,79,1.6044657,0.0006765,0.0534407,46
1525,21,C,79,0.3759423,0.0001585,0.0125217,46
1526,21,,,0.1673631,0.0000706,,41
1527,41,C,73,0.655907,0.0002765,0.0201874,41
1528,41,C,73,1.0302551,0.0004344,0.031709,41
1529,41,,,0.8746545,0.0003688,,41
1530,22,C,79,1.5567639,0.0006564,0.0518519,45
1531,23,C,79,0.6189409,0.000261,0.0206154,45
1532,23,,,0.0024181,0.000001,,45
1533,21,C,79,0.6671845,0.0002813,0.0222222,45
1534,21,C,79,0.1424174,0.00006,0.0047436,45
1535,22,C,79,0.9074616,0.0003826,0.0302252,43
1536,22,D,84,0.0503671,0.0000212,0.0017838,47
1537,21,C,79,1.214047,0.0005119,0.0404368,44
1538,21,C,79,0.5759498,0.0002428,0.0191834,43
1539,21,D,84,1.5476633,0.0006525,0.0548113,44
1540,43,C,73,0.2180375,0.0000919,0.0067107,44
1541,43,C,73,0.449147,0.0001894,0.0138237,44
1542,52,C,73,1.2106539,0.0005104,0.0372612,44
1543,52,C,73,0.4043535,0.0001705,0.0124451,44
1544,52,C,73,0.5902579,0.0002489,0.0181668,44
1545,52,,,0.0186832,0.0000079,,44
1546,21,C,79,1.4142191,0.0005963,0.047104,46
1547,21,C,79,0.2596152,0.0001095,0.0086471,46
1548,22,C,79,0.5148285,0.0002171,0.0171476,45
1549,22,,,1.4243581,0.0006005,,45
1550,22,C,79,0.0276474,0.0000117,0.0009209,47
1551,22,C,79,0.5084662,0.0002144,0.0169357,47
1552,22,D,84,0.1310709,0.0000553,0.0046419,47
1553,21,C,79,0.4495865,0.0001896,0.0149746,47
1554,21,D,84,0.4399929,0.0001855,0.0155826,47
1555,22,C,79,0.000392,0.0000002,0.0000131,44
1556,21,C,79,0.1068234,0.000045,0.003558,46
1557,21,C,79,0.0356483,0.000015,0.0011874,46
1558,24,C,,0.3953977,0.0001667,,45
1559,23,C,79,0.3953977,0.0001667,0.0131697,45
1560,22,C,79,0.0798004,0.0000336,0.0026579,45
1561,41,C,73,1.085282,0.0004576,0.0334026,45
1562,21,C,79,0.0077712,0.0000033,0.0002588,43
1563,21,C,79,0.167544,0.0000706,0.0055805,43
1564,21,C,79,0.0470796,0.0000198,0.0015681,43
1565,22,C,79,0.3017889,0.0001272,0.0100518,46
1566,22,C,79,13.529335,0.0057041,0.4506278,46
1567,22,D,84,0.0234332,0.0000099,0.0008299,46
1568,21,C,79,0.2223948,0.0000938,0.0074074,46
1569,22,C,79,0.0739147,0.0000312,0.0024619,46
1570,22,C,79,0.068557,0.0000289,0.0022835,46
1571,22,C,79,0.5675251,0.0002393,0.0189028,46
1572,22,C,79,0.0172658,0.0000073,0.0005751,46
1573,21,C,79,4.3895702,0.0018507,0.1462054,46
1574,21,C,79,1.1212156,0.0004727,0.0373448,46
1575,22,C,79,0.085867,0.0000362,0.00286,46
1576,41,C,73,0.0161763,0.0000068,0.0004979,47
1577,21,C,79,0.0331812,0.000014,0.0011052,47
1578,21,D,84,0.1092362,0.0000461,0.0038687,47
1579,41,C,73,0.2206547,0.000093,0.0067913,43
1580,41,C,73,0.0088617,0.0000037,0.0002727,43
1581,41,C,73,1.0307934,0.0004346,0.0317255,43
1582,41,C,73,0.1845446,0.0000778,0.0056799,44
1583,41,C,73,1.4108686,0.0005948,0.0434234,44
1584,41,C,73,0.0851868,0.0000359,0.0026219,44
1585,41,,,0.217431,0.0000917,,44
1586,22,C,79,0.0656866,0.0000277,0.0021879,46
1587,22,C,79,0.0767851,0.0000324,0.0025575,46
1588,21,C,79,1.3655592,0.0005757,0.0454833,31
1589,21,C,79,0.4687397,0.0001976,0.0156125,31
1590,21,C,79,0.0041833,0.0000018,0.0001393,31
1591,21,C,79,0.0033022,0.0000014,0.00011,31
1592,21,C,79,2.4367731,0.0010274,0.0811627,21
1593,21,C,79,1.0866771,0.0004582,0.0361945,31
1594,21,C,79,0.1319296,0.0000556,0.0043942,21
1595,21,C,79,56.6892586,0.023901,1.8881752,31
1596,21,C,79,15.4390745,0.0065093,0.5142363,35
1597,21,C,79,4.1349955,0.0017434,0.1377262,31
1598,21,,,3.0611098,0.0012906,,35
1599,21,D,84,1.7180511,0.0007244,0.0608457,31
1600,21,C,79,0.302646,0.0001276,0.0100804,21
1601,21,C,79,4.359766,0.0018381,0.1452127,26
1602,21,C,79,13.2132282,0.0055709,0.4400991,10
1603,21,D,84,1.2940114,0.0005456,0.0458281,41
1604,21,D,84,12.4287453,0.0052401,0.4401706,26
1605,21,D,84,5.2388864,0.0022088,0.1855379,35
1606,21,D,84,0.0989935,0.0000417,0.0035059,10
1607,21,D,84,7.1542702,0.0030163,0.2533723,35
1608,21,D,84,1.437255,0.000606,0.0509011,10
1609,21,D,84,1.5645832,0.0006596,0.0554105,10
1610,23,C,79,0.8836391,0.0003726,0.0294318,45
1611,23,C,79,0.0194433,0.0000082,0.0006476,45
1612,23,,,12.7670631,0.0053828,,37
1613,21,C,79,0.2944915,0.0001242,0.0098088,46
1614,21,C,79,0.0091973,0.0000039,0.0003063,46
1615,21,C,79,0.2412343,0.0001017,0.0080349,46
1616,22,C,79,0.031174,0.0000131,0.0010383,43
1617,22,C,79,2.1235912,0.0008953,0.0707314,43
1618,22,C,79,1.130444,0.0004766,0.0376522,43
1619,22,D,84,0.576658,0.0002431,0.0204226,43
1620,22,C,79,0.0511569,0.0000216,0.0017039,44
1621,22,C,79,1.1846385,0.0004995,0.0394573,44
1622,22,C,79,2.8292933,0.0011929,0.0942366,44
1623,22,,,5.5591011,0.0023438,,44
1624,22,C,79,2.7896509,0.0011762,0.0929162,44
1625,22,D,84,3.2715492,0.0013793,0.1158636,44
1626,22,C,79,0.9978448,0.0004207,0.0332357,47
1627,41,C,73,1.4028071,0.0005914,0.0431753,47
1628,41,C,73,0.0001709,0.0000001,0.0000053,47
1629,41,D,79,3.5534801,0.0014982,0.1183574,47
1630,41,D,79,1.4304438,0.0006031,0.0476444,47
1631,41,C,73,0.0247544,0.0000104,0.0007619,46
1632,41,C,73,0.3590823,0.0001514,0.0110518,46
1633,41,C,73,0.4622901,0.0001949,0.0142283,46
1634,41,D,79,1.0229179,0.0004313,0.0340708,46
1635,21,C,79,0.0490821,0.0000207,0.0016348,46
1636,21,C,79,0.1620005,0.0000683,0.0053958,46
1637,21,C,79,2.5666811,0.0010821,0.0854896,46
1638,41,C,73,0.5662999,0.0002388,0.0174295,46
1639,41,C,73,0.2468312,0.0001041,0.0075969,46
1640,22,C,79,0.2223948,0.0000938,0.0074074,46
1641,21,C,79,2.9681876,0.0012514,0.0988628,47
1642,21,D,84,1.1455741,0.000483,0.0405711,47
1643,21,C,79,3.5899961,0.0015136,0.1195737,46
1644,21,C,79,0.0579827,0.0000244,0.0019313,46
1645,21,D,84,0.5112683,0.0002156,0.0181068,46
1646,22,C,79,0.1930981,0.0000814,0.0064316,46
1647,41,C,73,0.2119585,0.0000894,0.0065236,46
1648,21,C,79,0.5475618,0.0002309,0.0182379,46
1649,21,C,79,1.2480029,0.0005262,0.0415678,46
1650,21,C,79,1.2355129,0.0005209,0.0411518,46
1651,21,D,84,0.8143954,0.0003434,0.0288422,46
1652,23,C,79,2.2277429,0.0009392,0.0742005,46
1653,21,C,79,0.000484,0.0000002,0.0000161,47
1654,21,D,84,0.2219108,0.0000936,0.0078591,47
1655,22,C,79,0.0057691,0.0000024,0.0001922,41
1656,22,C,79,0.1646444,0.0000694,0.0054839,45
1657,22,C,79,0.0113506,0.0000048,0.0003781,41
1658,22,,,5.4947753,0.0023167,,45
1659,22,D,84,0.1555358,0.0000656,0.0055084,41
1660,21,C,79,0.009408,0.000004,0.0003134,46
1661,23,C,79,1.8248007,0.0007694,0.0607795,47
1662,23,D,84,0.1347711,0.0000568,0.004773,47
1663,22,C,79,0.2223948,0.0000938,0.0074074,47
1664,21,C,79,0.5174839,0.0002182,0.0172361,47
1665,21,D,84,0.8168851,0.0003444,0.0289304,47
1666,52,D,79,0.2223948,0.0000938,0.0074074,47
1667,41,C,73,0.4824808,0.0002034,0.0148497,47
1668,41,D,79,4.0962772,0.001727,0.1364366,47
1669,21,C,79,2.6208293,0.001105,0.0872932,46
1670,21,C,79,0.0040544,0.0000017,0.000135,46
1671,21,C,79,0.0000928,0,0.0000031,46
1672,21,C,79,0.5329392,0.0002247,0.0177509,46
1673,21,C,79,0.492563,0.0002077,0.016406,46
1674,21,C,79,0.6810817,0.0002872,0.0226851,46
1675,21,D,84,0.5578482,0.0002352,0.0197565,46
1676,23,,,0.1303613,0.000055,,45
1677,22,C,79,0.3195905,0.0001347,0.0106447,47
1678,22,D,84,1.7087018,0.0007204,0.0605146,47
1679,22,D,84,0.0384856,0.0000162,0.001363,47
1680,22,C,79,0.5969564,0.0002517,0.0198831,47
1681,22,C,79,0.4889,0.0002061,0.016284,47
1682,22,D,84,0.2001424,0.0000844,0.0070881,47
1683,21,C,79,0.1635505,0.000069,0.0054475,47
1684,21,D,84,0.0949238,0.00004,0.0033618,47
1685,52,C,73,0.8147691,0.0003435,0.0250768,47
1686,52,D,79,0.9283102,0.0003914,0.0309197,47
1687,41,C,73,0.7024361,0.0002962,0.0216194,47
1688,41,D,79,0.1871433,0.0000789,0.0062333,47
1689,21,C,79,0.2133895,0.00009,0.0071075,47
1690,21,D,84,0.453795,0.0001913,0.0160714,47
1691,21,C,79,0.4447897,0.0001875,0.0148148,47
1692,21,D,84,0.2223948,0.0000938,0.0078762,47
1693,21,C,79,2.1952679,0.0009256,0.0731188,47
1694,21,D,84,0.068516,0.0000289,0.0024265,47
1695,52,C,73,0.5641744,0.0002379,0.017364,47
1696,52,D,79,0.1030101,0.0000434,0.003431,47
1697,23,C,79,0.6606693,0.0002785,0.0220052,47
1698,23,D,84,0.1548074,0.0000653,0.0054826,47
1699,24,C,,0.097851,0.0000413,,47
1700,24,D,,0.1245439,0.0000525,,47
1701,21,C,79,0.0036889,0.0000016,0.0001229,47
1702,21,D,84,0.1484981,0.0000626,0.0052591,47
1703,21,C,79,0.2223948,0.0000938,0.0074074,47
1704,23,C,79,0.1576896,0.0000665,0.0052522,47
1705,21,C,79,0.2223948,0.0000938,0.0074074,47
1706,52,C,73,0.2223948,0.0000938,0.0068448,47
1707,52,C,73,0.2223948,0.0000938,0.0068448,47
1708,24,C,,0.8903084,0.0003754,,47
1709,24,D,,0.0014207,0.0000006,,47
1710,41,C,73,2.2721698,0.000958,0.0699323,47
1711,52,C,73,0.1424717,0.0000601,0.004385,47
1712,52,C,73,0.3201541,0.000135,0.0098536,47
1713,21,C,79,2.5641506,0.0010811,0.0854053,47
1714,23,C,79,6.0985622,0.0025712,0.2031276,47
1715,23,D,84,2.2662313,0.0009555,0.0802598,47
1716,21,C,79,1.026278,0.0004327,0.0341827,36
1717,21,C,79,0.6077526,0.0002562,0.0202427,36
1718,21,B,69,3.8110485,0.0016068,0.1108685,36
1719,21,C,79,0.0007303,0.0000003,0.0000243,36
1720,21,C,79,0.0069034,0.0000029,0.0002299,44
1721,21,C,79,1.9683603,0.0008299,0.0655611,44
1722,21,C,79,5.1464071,0.0021698,0.1714138,40
1723,21,C,79,2.2618103,0.0009536,0.0753352,43
1724,21,C,79,4.8850746,0.0020596,0.1627094,36
1725,21,C,79,1.167878,0.0004924,0.038899,36
1726,21,C,79,0.1978482,0.0000834,0.0065898,36
1727,21,A,49,0.0017347,0.0000007,0.0000358,36
1728,21,,,0.2049518,0.0000864,,44
1729,21,C,79,1.7337731,0.000731,0.0577476,36
1730,21,C,79,2.5202191,0.0010626,0.0839421,44
1731,21,D,84,14.2810764,0.0060211,0.5057719,43
1732,22,C,79,1.0466664,0.0004413,0.0348618,47
1733,41,C,73,0.2896855,0.0001221,0.0089159,30
1734,41,C,73,6.4036641,0.0026999,0.1970906,38
1735,41,C,73,7.8108826,0.0032932,0.2404016,46
1736,41,C,73,17.0469017,0.0071872,0.5246658,46
1737,41,C,73,1.740766,0.0007339,0.0535769,46
1738,41,C,73,8.6462936,0.0036454,0.2661137,46
1739,41,C,73,7.7749662,0.003278,0.2392962,46
1740,41,C,73,3.9091032,0.0016481,0.1203135,46
1741,41,C,73,2.8120193,0.0011856,0.0865477,38
1742,41,C,73,2.3380868,0.0009858,0.0719611,38
1743,41,C,73,2.5091939,0.0010579,0.0772274,44
1744,41,C,73,1.4431138,0.0006084,0.0444158,46
1745,41,C,73,3.4400835,0.0014504,0.1058781,46
1746,41,A,36,3.8512125,0.0016237,0.058454,38
1747,41,A,36,1.851518,0.0007806,0.0281025,38
1748,41,A,36,1.4186379,0.0005981,0.0215322,30
1749,41,B,60,7.0700064,0.0029808,0.1788486,38
1750,41,B,60,6.1080122,0.0025752,0.1545132,46
1751,41,C,73,4.9601126,0.0020912,0.1526612,46
1752,41,B,60,1.1596397,0.0004889,0.0293352,38
1753,41,B,60,4.4296575,0.0018676,0.1120562,38
1754,41,C,73,0.5862758,0.0002472,0.0180443,46
1755,41,C,73,7.296958,0.0030765,0.2245842,46
1756,41,C,73,2.0710204,0.0008732,0.0637414,46
1757,41,B,60,8.1012907,0.0034156,0.2049368,38
1758,41,B,60,5.437078,0.0022923,0.1375407,46
1759,41,B,60,1.7469144,0.0007365,0.0441914,30
1760,41,A,36,1.4361205,0.0006055,0.0217976,38
1761,41,C,73,2.445821,0.0010312,0.0752769,46
1762,41,B,60,3.9577255,0.0016686,0.1001178,46
1763,41,B,60,8.1162643,0.0034219,0.2053156,46
1764,41,,,0.9517649,0.0004013,,44
1765,41,B,60,0.2963425,0.0001249,0.0074965,32
1766,41,C,73,36.439743,0.0153635,1.1215343,46
1767,41,B,60,1.9361371,0.0008163,0.0489781,46
1768,41,D,79,0.7591718,0.0003201,0.0252861,46
1769,41,D,79,2.4526582,0.0010341,0.0816918,46
1770,41,D,79,1.9704156,0.0008308,0.0656295,46
1771,41,C,73,2.159049,0.0009103,0.0664507,44
